Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,08:33,08:33,00:00,-
2,乐清,08:48,08:50,00:15,35
3,温岭,09:14,09:16,00:39,99
4,台州,09:27,09:30,00:50,123
5,临海,09:41,09:43,01:01,146
6,宁波,10:30,10:33,01:48,275
7,余姚北,10:52,10:54,02:07,324
8,绍兴北,11:12,11:14,02:25,387
9,杭州东,11:34,11:39,02:45,254
10,德清,11:52,11:54,02:58,289
11,宜兴,12:19,12:21,03:23,381
12,溧阳,12:32,12:38,03:34,412
13,溧水,12:54,12:56,03:50,640
14,南京南,13:12,13:22,04:06,724
15,滁州,13:40,13:42,04:24,745
16,蚌埠南,14:10,14:12,04:52,685
17,徐州东,14:49,14:58,05:29,1017
18,泰安,15:51,15:58,06:22,1244
19,济南西,16:16,16:20,06:40,1127
20,德州东,16:44,16:46,07:04,1395
21,沧州西,17:12,17:14,07:30,1499
22,天津南,17:37,17:39,07:53,1587
23,北京南,18:13,18:13,08:27,1709
