Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,----,23:00,00:00,-
2,青田,23:52,23:54,00:52,57
3,缙云,02:45,02:50,03:43,168
4,永康,03:21,03:23,04:14,201
5,武义,03:43,04:01,04:34,222
6,金华南,04:34,04:55,05:07,227
7,义乌,06:00,06:04,06:12,232
8,诸暨,06:30,06:33,06:38,284
9,杭州,07:34,08:00,07:39,371
10,德清西,09:12,09:18,08:51,439
11,长兴南,10:08,10:13,09:41,497
12,广德,10:43,10:51,10:11,609
13,宣城,11:31,11:34,10:51,611
14,芜湖,12:35,12:41,11:52,675
15,巢湖,13:23,13:28,12:34,752
16,合肥,14:15,14:40,13:21,816
17,淮南,15:45,15:49,14:26,989
18,阜阳,17:11,17:26,15:48,1115
19,涡阳,18:17,18:22,16:39,1113
20,淮北,19:18,19:22,17:35,1198
21,徐州,20:35,21:06,18:48,1260
22,枣庄西,23:10,23:16,20:52,1328
23,枣庄东,23:46,23:58,21:22,1333
24,临沂,01:54,02:00,23:18,1343
25,胶州,05:13,05:17,26:31,1572
26,青岛北,06:12,06:12,27:26,1630
