Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津,10:58,10:58,00:00,-
2,天津西,11:06,11:08,00:08,10
3,胜芳,11:24,11:26,00:24,15
4,白沟,11:50,11:52,00:48,25
5,白洋淀,12:02,12:04,00:58,137
6,保定东,12:19,12:21,01:13,35
7,石家庄,12:57,13:04,01:49,325
8,安阳东,13:55,13:57,02:40,-
9,鹤壁东,14:12,14:14,02:55,458
10,郑州东,14:46,14:52,03:27,589
11,驻马店西,15:42,15:51,04:17,808
12,信阳东,16:16,16:18,04:42,926
13,武汉,17:02,17:09,05:26,1125
14,咸宁北,17:33,17:35,05:50,1210
15,岳阳东,18:05,18:15,06:20,1340
16,汨罗东,18:35,18:37,06:40,-
17,长沙南,18:56,18:56,06:59,1487
