Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,10:45,10:45,00:00,-
2,涿州东,11:10,11:17,00:25,62
3,石家庄,12:09,12:11,01:17,281
4,邢台东,12:39,12:41,01:45,403
5,安阳东,13:09,13:13,02:13,516
6,新乡东,13:39,13:41,02:39,626
7,郑州东,14:03,14:15,03:01,693
8,洛阳龙门,14:51,14:53,03:37,832
9,灵宝西,15:34,15:36,04:18,1007
10,华山北,15:53,15:55,04:35,1091
11,西安北,16:25,16:29,05:05,1212
12,咸阳秦都,16:41,16:48,05:17,1242
13,杨陵南,17:06,17:09,05:35,1222
14,宝鸡南,17:32,17:35,05:58,1300
15,天水南,18:20,18:22,06:43,1515
16,秦安,18:37,18:39,06:58,1555
17,定西北,19:18,19:20,07:37,1690
18,兰州西,19:50,19:50,08:07,1784
