Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,11:59,00:00,-
2,定西北,12:29,12:31,00:30,5
3,秦安,13:10,13:12,01:09,10
4,天水南,13:27,13:29,01:24,10
5,宝鸡南,14:13,14:16,02:08,15
6,岐山,14:28,14:30,02:20,52
7,杨陵南,14:44,14:46,02:34,93
8,西安北,15:13,15:23,03:01,182
9,华山北,15:53,15:55,03:31,308
10,洛阳龙门,16:47,16:56,04:23,562
11,郑州东,17:34,17:37,05:01,636
12,开封北,17:57,17:59,05:21,1143
13,商丘,18:33,18:35,05:55,656
14,砀山南,18:53,18:55,06:13,1343
15,徐州东,19:27,19:34,06:45,676
16,宿州东,19:53,19:55,07:04,1519
17,蚌埠南,20:18,20:20,07:27,832
18,滁州,20:48,21:02,07:55,1723
19,南京南,21:19,21:37,08:12,1007
20,溧阳,22:04,22:06,08:39,-
21,宜兴,22:18,22:20,08:51,1911
22,湖州,22:36,22:38,09:07,1967
23,杭州东,22:59,22:59,09:28,2038
