Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南西,06:59,06:59,00:00,-
2,泰安,07:16,07:18,00:17,59
3,曲阜东,07:37,07:39,00:36,129
4,滕州东,07:56,07:58,00:53,185
5,徐州东,08:25,08:45,01:20,286
6,萧县北,09:03,09:06,01:38,327
7,商丘,09:40,09:42,02:12,296
8,民权北,09:58,10:00,02:28,506
9,郑州东,10:41,10:44,03:09,311
10,巩义南,11:11,11:13,03:36,661
11,洛阳龙门,11:27,11:29,03:50,671
12,灵宝西,12:10,12:12,04:31,-
13,华山北,12:29,12:31,04:48,681
14,渭南北,12:49,12:56,05:06,691
15,西安北,13:18,13:23,05:28,1169
16,鄠邑,13:40,13:42,05:45,1214
17,城固北,14:32,14:34,06:35,1383
18,汉中,14:46,14:50,06:47,1411
19,朝天,15:22,15:24,07:19,-
20,广元,15:39,15:45,07:34,-
21,江油,16:24,16:26,08:13,-
22,绵阳,16:43,16:45,08:30,-
23,德阳,17:02,17:05,08:47,-
24,成都东,17:30,17:37,09:12,-
25,荣昌北,18:29,18:31,10:04,-
26,永川东,18:43,18:45,10:16,-
27,重庆西,19:08,19:08,10:39,-
