Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,10:13,00:00,-
2,曲靖北,10:48,10:50,00:35,10
3,盘州,11:14,11:16,00:59,20
4,安顺西,12:02,12:04,01:45,35
5,贵阳北,12:34,12:42,02:15,40
6,贵定北,13:02,13:04,02:35,50
7,凯里南,13:27,13:29,02:58,50
8,怀化南,14:28,14:31,03:57,94
9,新化南,15:03,15:05,04:29,178
10,韶山南,15:42,15:44,05:06,404
11,长沙南,16:05,16:14,05:27,426
12,萍乡北,16:41,16:43,05:54,497
13,新余北,17:11,17:13,06:22,1384
14,南昌西,17:46,17:51,06:55,734
15,鹰潭北,18:25,18:28,07:29,1651
16,上饶,18:58,19:00,07:59,1752
17,南平市,19:30,19:32,08:29,-
18,三明北,20:15,20:19,09:12,1863
19,永安南,20:45,20:47,09:38,-
20,漳平西,21:14,21:16,10:05,-
21,龙岩,21:40,21:46,10:29,-
22,漳州,22:36,22:38,11:19,-
23,厦门北,22:58,22:58,11:39,2337
