Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,10:05,10:05,00:00,-
2,湖州,10:28,10:30,00:23,71
3,宜兴,10:47,10:49,00:40,127
4,溧阳,11:01,11:03,00:52,158
5,溧水,11:20,11:22,01:09,210
6,南京南,11:40,11:42,01:27,256
7,全椒,12:02,12:04,01:47,312
8,合肥南,12:40,12:47,02:23,413
9,六安,13:11,13:13,02:47,500
10,金寨,13:30,13:32,03:04,552
11,汉口,14:46,15:09,04:18,772
12,汉川,15:32,15:34,04:41,-
13,仙桃西,15:59,16:01,05:06,886
14,潜江,16:12,16:14,05:17,906
15,枝江北,16:54,16:56,05:57,-
16,宜昌东,17:16,17:20,06:17,1064
17,巴东,18:14,18:16,07:11,1177
18,恩施,19:08,19:12,08:03,1278
19,利川,19:47,19:49,08:38,1339
20,石柱县,20:28,20:30,09:17,1434
21,丰都,20:49,20:51,09:36,1483
22,重庆北,21:45,21:45,10:30,1617
