Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳北,16:18,16:18,00:00,-
2,辽阳,17:06,17:09,00:48,67
3,鞍山,17:28,17:33,01:07,92
4,海城,18:00,18:03,01:34,128
5,盘锦,18:57,19:00,02:28,202
6,沟帮子,19:37,19:40,03:05,236
7,锦州,20:23,20:32,03:48,236
8,葫芦岛,21:05,21:08,04:21,286
9,绥中,21:54,21:56,05:07,355
10,山海关,22:43,22:51,05:54,420
11,秦皇岛,23:12,23:17,06:15,404
12,昌黎,23:52,23:55,06:50,550
13,唐山,01:11,01:15,08:06,552
14,天津,02:40,02:48,09:31,680
15,徐水,05:35,05:37,12:18,-
16,保定,05:54,06:00,12:35,969
17,石家庄,07:25,07:31,14:00,857
18,高邑,08:00,08:02,14:29,1151
19,邢台,08:39,08:43,15:06,1213
20,沙河市,09:00,09:04,15:23,1237
21,邯郸,09:29,09:37,15:48,1169
22,安阳,10:25,10:29,16:36,1325
23,卫辉,11:21,11:24,17:28,1407
24,新乡,11:41,11:44,17:45,1432
25,郑州,12:45,13:13,18:46,1651
26,巩义,14:22,14:25,19:55,-
27,洛阳,15:14,15:20,20:44,1775
28,新安县,15:45,15:48,21:09,-
29,渑池,16:18,16:21,21:39,-
30,三门峡,17:11,17:15,22:29,1758
31,灵宝,17:57,18:01,23:11,1811
32,渭南,19:52,19:54,25:02,2106
33,西安南,20:55,21:02,26:03,2066
34,镇安,22:22,22:25,27:23,-
35,安康,00:17,00:37,29:15,2282
36,达州,04:01,04:08,32:39,2558
37,南充,05:42,05:46,34:13,2717
38,遂宁,06:26,06:29,34:53,2784
39,成都,08:03,08:03,36:27,2965
