Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,08:07,00:00,-
2,潼南,09:23,09:38,01:16,198
3,重庆北,10:23,10:32,02:01,313
4,涪陵北,11:10,11:12,02:39,405
5,丰都,11:31,11:33,02:58,447
6,石柱县,11:53,11:55,03:18,496
7,恩施,13:00,13:04,04:23,652
8,宜昌东,14:47,14:55,06:06,866
9,荆州,15:29,15:32,06:40,954
10,仙桃西,16:04,16:11,07:12,1044
11,汉口,16:56,17:20,07:57,1158
12,六安,18:39,18:41,09:16,1430
13,合肥南,19:05,19:23,09:40,1244
14,南京南,20:15,20:18,10:32,1401
15,镇江,20:46,20:48,11:00,1748
16,常州,21:13,21:15,11:25,1820
17,无锡,21:30,21:32,11:40,1859
18,苏州,21:48,21:50,11:56,1628
19,昆山南,22:03,22:05,12:09,1935
20,上海虹桥,22:24,22:24,12:28,1985
