Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,08:21,00:00,-
2,曲靖北,08:56,08:58,00:35,10
3,盘州,09:22,09:24,00:59,20
4,安顺西,10:11,10:13,01:46,35
5,贵阳北,10:43,10:47,02:16,40
6,贵定北,11:07,11:09,02:36,50
7,凯里南,11:32,11:34,02:59,50
8,芷江,12:25,12:27,03:50,119
9,怀化南,12:40,12:43,04:03,94
10,娄底南,13:34,13:36,04:54,301
11,韶山南,13:54,13:56,05:12,404
12,湘潭北,14:09,14:11,05:25,444
13,长沙南,14:24,14:35,05:38,426
14,醴陵东,14:57,15:03,06:00,1245
15,萍乡北,15:13,15:15,06:10,497
16,宜春,15:33,15:35,06:28,1335
17,南昌西,16:17,16:22,07:10,734
18,鹰潭北,16:57,17:00,07:45,1651
19,金华,18:04,18:06,08:49,1932
20,义乌,18:23,18:25,09:06,1984
21,杭州东,18:57,18:59,09:38,2093
22,上海虹桥,19:46,19:46,10:25,2252
