Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,08:14,00:00,-
2,漯河西,08:47,08:49,00:33,155
3,驻马店西,09:07,09:09,00:51,219
4,信阳东,09:34,09:39,01:16,337
5,武汉,10:25,10:34,02:02,536
6,鄂州,10:58,11:00,02:26,592
7,黄石北,11:11,11:13,02:37,621
8,大冶北,11:21,11:23,02:45,631
9,阳新,11:40,11:43,03:02,668
10,庐山,12:11,12:13,03:30,746
11,共青城,12:31,12:33,03:48,-
12,永修,12:45,12:47,04:00,816
13,南昌西,13:08,13:13,04:21,1240
14,上饶,14:14,14:16,05:22,314
15,五府山,14:27,14:29,05:33,-
16,武夷山北,14:45,14:47,05:49,319
17,建瓯西,15:11,15:13,06:13,1276
18,延平,15:28,15:31,06:28,-
19,古田北,15:46,15:48,06:43,339
20,闽清北,15:59,16:02,06:54,1400
21,福州,16:25,16:36,07:17,344
22,福州南,16:52,16:56,07:33,1469
23,莆田,17:26,17:28,08:03,1555
24,泉州,17:53,18:00,08:28,1624
25,厦门北,18:25,18:25,08:53,1695
