Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,08:52,00:00,-
2,晋江,09:10,09:17,00:18,46
3,泉州,09:28,09:30,00:29,71
4,涵江,10:01,10:03,01:00,160
5,福清,10:16,10:23,01:13,190
6,福州,10:53,10:57,01:43,245
7,古田北,11:22,11:25,02:08,250
8,南平市,12:01,12:03,02:44,-
9,上饶,12:32,12:35,03:13,275
10,婺源,12:58,13:00,03:36,280
11,黄山北,13:23,13:26,03:59,285
12,旌德,13:46,13:48,04:19,816
13,南陵,14:07,14:09,04:38,880
14,铜陵北,14:21,14:23,04:50,300
15,巢湖东,14:43,14:45,05:10,305
16,合肥南,15:07,15:14,05:32,315
17,淮南东,15:52,15:54,06:10,340
18,蚌埠南,16:11,16:13,06:27,383
19,宿州东,16:35,16:42,06:49,1293
20,徐州东,17:01,17:13,07:08,539
21,滕州东,17:38,17:41,07:33,1462
22,济南西,18:25,18:33,08:17,825
23,天津南,19:37,19:39,09:21,1931
24,北京南,20:13,20:13,09:55,1231
