Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,----,11:05,00:00,-
2,贵定,12:05,12:09,01:00,89
3,凯里,13:34,13:39,02:25,188
4,镇远,14:53,14:59,03:39,252
5,怀化,17:41,17:52,06:21,433
6,娄底,21:57,22:03,10:26,772
7,湘潭,23:11,23:16,11:34,871
8,株洲,00:05,00:20,12:23,897
9,进贤,04:25,04:29,16:28,1269
10,鹰潭,05:27,05:45,17:26,1325
11,光泽,08:31,08:34,20:12,1466
12,邵武,09:05,09:15,20:43,1496
13,顺昌,10:42,10:48,22:10,1587
14,三明北,12:36,12:42,23:58,-
15,永安南,13:35,13:38,24:51,-
16,漳平西,14:20,14:23,25:33,-
17,龙岩,15:25,15:29,26:35,-
18,漳州,17:10,17:13,28:16,-
19,厦门北,17:42,17:42,28:45,-
