Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,商丘,----,08:37,00:00,-
2,民权北,08:52,08:54,00:15,5
3,兰考南,09:07,09:09,00:28,10
4,开封北,09:25,09:27,00:44,15
5,郑州东,09:49,09:52,01:06,20
6,郑州西,10:08,10:10,01:22,25
7,渑池南,10:49,10:52,02:01,145
8,华山北,11:31,11:33,02:40,339
9,渭南北,11:52,11:54,02:59,650
10,西安北,12:16,12:26,03:21,460
11,鄠邑,12:43,12:46,03:38,-
12,佛坪,13:17,13:20,04:09,-
13,汉中,13:51,13:56,04:40,955
14,广元,14:39,14:46,05:23,-
15,绵阳,15:38,15:40,06:15,-
16,青白江东,16:06,16:08,06:41,-
17,成都东,16:24,16:24,06:57,1371
