Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,20:08,00:00,-
2,德阳,20:55,21:02,00:47,61
3,绵阳,21:46,21:53,01:31,115
4,江油,22:32,22:34,02:10,157
5,广元,01:12,01:31,04:48,319
6,陇南,03:13,03:17,06:30,329
7,哈达铺,05:00,05:04,08:13,334
8,漳县,05:53,05:57,09:02,650
9,渭源,06:26,06:28,09:31,694
10,兰州,08:04,08:20,11:07,1172
11,武威,11:46,11:53,14:33,1475
12,金昌,12:36,12:42,15:16,1511
13,山丹,14:00,14:03,16:34,-
14,张掖,14:41,14:47,17:12,1719
15,临泽,15:11,15:15,17:36,-
16,高台,15:48,15:52,18:09,-
17,酒泉,17:26,17:28,19:43,1920
18,嘉峪关,17:47,18:04,20:02,1904
19,玉门,19:50,19:56,21:48,2018
20,柳园,21:50,21:56,23:42,2239
21,哈密,01:19,01:34,27:05,2522
22,鄯善,04:05,04:11,29:36,2823
23,吐鲁番,05:29,05:35,30:54,2971
24,乌鲁木齐,07:22,07:22,32:41,3069
