Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,10:07,00:00,-
2,曲靖北,10:42,10:45,00:35,10
3,盘州,11:09,11:11,00:59,20
4,安顺西,11:57,11:59,01:45,35
5,贵阳北,12:29,12:35,02:15,40
6,凯里南,13:13,13:15,02:53,50
7,三穗,13:40,13:42,03:18,50
8,新晃西,14:02,14:08,03:38,65
9,怀化南,14:33,14:36,04:03,94
10,溆浦南,14:56,14:58,04:23,126
11,娄底南,15:34,15:36,04:59,301
12,韶山南,15:54,15:56,05:17,404
13,湘潭北,16:09,16:11,05:30,444
14,长沙南,16:24,16:35,05:43,426
15,萍乡北,17:02,17:04,06:10,497
16,新余北,17:32,17:34,06:38,1384
17,南昌西,18:06,18:09,07:10,734
18,进贤南,18:27,18:34,07:28,1569
19,鹰潭北,18:55,18:57,07:49,1651
20,上饶,19:23,19:25,08:15,1752
21,衢州,19:53,19:55,08:43,1854
22,龙游,20:06,20:08,08:54,1883
23,金华,20:23,20:25,09:09,1932
24,义乌,20:41,20:43,09:25,1984
25,杭州东,21:16,21:20,09:58,2093
26,嘉兴南,21:44,21:47,10:22,2168
27,上海虹桥,22:16,22:16,10:51,2252
