Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,----,08:40,00:00,-
2,余姚,09:19,09:22,00:39,48
3,上虞,09:46,09:49,01:03,80
4,绍兴,10:13,10:16,01:27,108
5,义乌,11:56,11:59,03:07,268
6,金华,12:40,12:46,03:48,316
7,衢州,13:45,13:48,04:47,402
8,上饶,15:19,15:25,06:18,437
9,鹰潭,16:40,16:48,07:33,553
10,东乡,17:13,17:17,07:58,563
11,进贤,17:45,17:55,08:26,602
12,丰城,18:32,18:37,09:03,775
13,新余,19:38,19:42,10:04,799
14,分宜,20:02,20:05,10:24,905
15,宜春,20:23,20:27,10:42,853
16,萍乡,21:11,21:15,11:26,924
17,醴陵,21:40,21:44,11:51,932
18,株洲,22:24,22:44,12:31,974
19,湘潭,23:09,23:13,12:56,1000
20,娄底,00:20,00:26,14:03,1099
21,怀化,04:42,05:02,18:19,1445
22,铜仁,07:04,07:12,20:21,1656
23,松桃,07:53,08:00,21:02,1713
24,秀山,08:50,08:56,21:52,1759
25,酉阳,09:26,09:32,22:22,1803
26,彭水,11:30,11:36,24:20,-
27,武隆,12:19,12:29,25:03,-
28,涪陵,13:13,13:24,25:47,2065
29,重庆北,15:20,15:20,27:43,1704
