Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,----,17:15,00:00,-
2,青田,18:08,18:10,00:53,57
3,丽水,19:11,19:22,01:54,136
4,缙云,19:55,19:59,02:27,168
5,永康,20:41,20:52,03:09,201
6,武义,21:12,21:15,03:29,222
7,金华南,21:40,21:44,03:54,227
8,金华,22:02,22:14,04:12,262
9,龙游,22:52,23:05,04:50,287
10,衢州,23:28,23:31,05:13,348
11,鹰潭,01:55,02:02,07:37,575
12,新余,04:22,04:27,09:57,684
13,宜春,05:01,05:12,10:31,738
14,萍乡,05:54,05:59,11:13,809
15,醴陵,06:24,06:38,11:38,848
16,株洲,07:30,08:05,12:30,890
17,衡阳,09:30,09:36,13:55,1024
18,郴州,11:17,11:23,15:36,1171
19,韶关东,13:02,13:08,17:15,1324
20,源潭,14:41,14:43,18:48,1477
21,广州北,15:13,15:28,19:18,1518
22,广州,16:16,16:16,20:06,1545
