Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大同,12:00,12:00,00:00,-
2,应县,12:46,12:48,00:46,67
3,山阴,13:04,13:06,01:02,88
4,原平,14:02,14:06,01:58,231
5,忻州,14:30,14:36,02:22,212
6,太原,15:46,16:04,03:32,300
7,石家庄北,18:03,18:20,05:31,580
8,藁城,18:49,18:51,06:00,572
9,晋州,19:05,19:07,06:14,589
10,辛集,19:22,19:24,06:29,665
11,衡水,19:59,20:05,07:04,712
12,清河城,20:56,20:59,07:55,792
13,聊城,22:16,22:22,09:12,864
14,菏泽,23:52,23:55,10:42,1020
15,商丘南,01:24,01:35,12:11,1125
16,阜阳,03:22,03:37,13:58,1293
17,淮南,04:56,05:00,15:17,-
18,合肥,06:17,06:40,16:34,1459
19,巢湖,07:24,07:28,17:18,1523
20,芜湖,08:15,08:21,18:05,1600
21,宣城,09:12,09:16,18:56,1664
22,广德,09:56,09:59,19:36,1727
23,长兴南,10:29,10:34,20:06,1778
24,德清西,11:19,11:25,20:51,1836
25,杭州,12:40,12:40,22:06,1904
