Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,赣州,11:50,11:50,00:00,-
2,兴国,12:38,12:43,00:48,73
3,吉安,13:58,14:04,02:03,186
4,南昌,16:23,16:46,04:22,412
5,九江,18:03,18:08,05:39,547
6,武穴,18:55,19:09,06:26,605
7,蕲春,19:37,19:53,06:54,644
8,浠水,20:13,20:18,07:14,674
9,黄州,20:42,20:46,07:38,703
10,麻城,21:26,21:43,08:18,770
11,新县,22:24,22:30,08:59,830
12,光山,22:55,22:58,09:24,873
13,潢川,23:12,23:16,09:38,840
14,淮滨,23:53,00:08,10:15,895
15,阜阳,01:07,01:19,11:14,956
16,商丘南,03:07,03:10,13:02,1181
17,菏泽,04:31,04:34,14:23,1229
18,聊城,06:02,06:08,15:51,1435
19,清河城,07:02,07:04,16:45,1507
20,大营镇,07:23,07:25,17:04,1536
21,衡水,08:03,08:07,17:42,1537
22,深州,08:30,08:34,18:05,1714
23,任丘,10:05,10:08,19:36,-
24,北京西,11:51,11:51,21:19,1861
