Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,15:14,00:00,-
2,延平东,17:40,17:58,02:26,-
3,建瓯,18:55,18:59,03:23,206
4,建阳,19:40,19:45,04:04,252
5,武夷山,20:31,20:42,04:50,304
6,鹰潭,22:53,23:05,07:01,474
7,南昌,01:40,01:51,09:36,547
8,九江,03:54,04:04,11:39,753
9,麻城,06:31,06:37,14:06,976
10,新县,07:18,07:21,14:47,1036
11,光山,07:46,07:49,15:12,1041
12,淮滨,08:43,08:46,16:06,1030
13,阜阳,10:00,10:13,17:20,1091
14,亳州,11:33,11:37,18:40,1195
15,商丘,12:38,12:43,19:41,1286
16,宁陵县,13:10,13:14,20:08,1437
17,民权,13:28,13:32,20:22,1582
18,兰考,13:54,13:59,20:44,1618
19,开封,14:30,14:35,21:15,1661
20,郑州,15:22,15:49,22:02,1476
21,偃师,17:04,17:06,23:17,1823
22,洛阳东,17:26,17:29,23:37,1852
23,洛阳,17:37,17:37,23:45,1546
