Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,08:25,00:00,-
2,广安,09:56,10:00,01:31,-
3,渠县,10:29,10:35,02:00,-
4,达州,11:39,11:56,03:04,-
5,宣汉,12:36,12:38,03:44,-
6,万源,13:34,13:39,04:40,-
7,安康,15:04,15:31,06:05,-
8,白河县,17:13,17:15,07:47,-
9,十堰,18:18,18:22,08:50,-
10,武当山,18:40,18:49,09:08,-
11,谷城,19:40,19:44,09:59,-
12,襄州,21:01,21:15,11:16,-
13,随州,22:38,22:56,12:39,-
14,武昌,02:19,02:46,16:02,-
15,南昌,06:50,07:06,20:06,-
16,进贤,07:51,07:55,20:51,-
17,东乡,08:22,08:26,21:18,-
18,鹰潭,08:53,09:12,21:45,-
19,横峰,09:55,10:05,22:28,-
20,武夷山,11:39,11:45,24:02,-
21,建阳,12:31,12:35,24:48,-
22,建瓯,13:16,13:20,25:29,-
23,延平东,14:17,14:24,26:26,-
24,福州,16:56,16:56,28:58,1963
