Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,13:50,13:50,00:00,-
2,黄村,14:09,14:12,00:19,23
3,任丘,15:32,15:46,01:39,147
4,肃宁,16:13,16:17,02:06,188
5,衡水,17:16,17:20,03:05,274
6,清河城,18:14,18:17,03:59,120
7,聊城,19:08,19:14,04:50,426
8,郓城,20:13,20:16,05:49,526
9,菏泽,20:51,20:54,06:24,582
10,商丘南,22:17,22:20,07:47,687
11,亳州,23:01,23:11,08:28,751
12,阜阳,00:20,00:28,09:37,855
13,合肥,02:45,03:00,11:54,842
14,芜湖,04:28,04:34,13:22,1217
15,宣城,05:28,05:33,14:16,1281
16,绩溪县,07:39,07:50,16:22,1413
17,黄山,09:20,09:20,17:52,1463
