Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原,16:13,16:13,00:00,-
2,石家庄东,20:18,20:23,04:05,-
3,藁城,20:42,20:44,04:24,272
4,晋州,20:58,21:00,04:38,289
5,辛集,21:15,21:17,04:53,310
6,衡水,21:54,21:58,05:30,357
7,德州,22:48,22:51,06:20,419
8,泰山,01:10,01:21,08:39,610
9,枣庄西,03:59,04:02,11:17,788
10,徐州,05:01,05:12,12:16,906
11,宿州,06:11,06:14,13:15,-
12,固镇,06:44,07:06,13:45,-
13,蚌埠,07:54,08:00,14:33,1070
14,南京,10:29,10:37,17:02,1204
15,镇江,11:17,11:21,17:42,1268
16,常州,12:05,12:09,18:26,-
17,无锡,12:36,12:40,18:53,1379
18,苏州,13:08,13:12,19:21,1421
19,上海,14:46,14:46,20:55,1512
