Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,06:16,06:16,00:00,-
2,义乌,06:49,06:51,00:33,145
3,金华,07:07,07:15,00:49,193
4,衢州,07:48,07:51,01:22,279
5,玉山南,08:12,08:14,01:43,352
6,上饶,08:26,08:28,01:55,390
7,弋阳,08:46,08:48,02:13,451
8,南昌西,09:32,09:35,02:57,631
9,萍乡北,10:30,10:33,03:52,868
10,长沙南,11:03,11:07,04:22,897
11,娄底南,11:42,11:44,04:57,1022
12,邵阳北,12:00,12:02,05:13,1074
13,怀化南,12:43,12:47,05:54,1229
14,芷江,12:59,13:01,06:06,1263
15,铜仁南,13:22,13:24,06:27,1322
16,三穗,13:39,13:41,06:42,-
17,凯里南,14:06,14:08,07:07,1327
18,贵定北,14:31,14:33,07:30,1409
19,贵阳北,14:53,14:53,07:50,1332
