Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,19:07,19:07,00:00,-
2,渭南西,19:49,19:54,00:42,-
3,商洛,21:23,21:28,02:11,35
4,丹凤,21:59,22:02,02:42,74
5,商南,23:03,23:21,03:43,132
6,南阳,01:44,02:19,06:06,-
7,信阳,05:04,05:40,08:51,655
8,广水,06:26,06:35,09:37,720
9,武昌,08:53,09:18,11:55,1016
10,岳阳,12:05,12:15,14:42,1231
11,长沙,13:42,14:02,16:09,1378
12,株洲,14:40,14:55,16:47,1430
13,衡阳,16:18,16:47,18:10,1564
14,祁东,18:08,18:18,19:31,1511
15,祁阳,18:37,18:42,19:50,1540
16,永州,19:11,19:17,20:19,1573
17,东安东,19:38,19:41,20:40,1602
18,全州南,20:19,20:22,21:18,-
19,兴安北,20:55,20:58,21:51,1715
20,桂林北,21:34,21:56,22:27,1772
21,柳州,00:35,00:48,25:06,1936
22,南宁,06:41,06:41,30:59,2725
