Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,一面坡,12:07,12:07,00:00,-
2,尚志,12:23,12:26,00:16,-
3,帽儿山,13:01,13:03,00:51,-
4,阿城,13:47,13:51,01:35,-
5,哈尔滨东,14:28,15:05,02:12,125
6,呼兰,15:26,15:29,02:33,-
7,康金井,15:48,15:50,02:52,-
8,白奎堡,16:08,16:10,03:10,-
9,兴隆镇,16:20,16:22,03:20,-
10,绥化,16:47,16:53,03:45,-
11,秦家,17:13,17:21,04:05,-
12,四方台,17:33,17:43,04:17,-
13,绥棱,18:10,18:12,04:44,-
14,东边井,18:28,18:34,05:00,-
15,海伦,18:45,18:50,05:11,-
16,通北,19:31,19:35,05:52,-
17,赵光,20:14,20:17,06:31,-
18,北安,20:42,21:00,06:56,-
19,克东,21:23,21:49,07:19,-
20,克山,22:16,22:16,07:46,-
