Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,泰州,----,13:15,00:00,-
2,江都,13:40,13:44,00:25,39
3,扬州,14:03,14:08,00:44,64
4,滁州北,15:25,15:28,02:01,187
5,蚌埠,17:10,17:39,03:43,314
6,合肥,19:42,20:22,05:46,445
7,庐江,21:14,21:17,06:38,-
8,桐城,21:53,21:57,07:14,-
9,安庆西,22:23,22:27,07:40,-
10,天柱山,22:45,22:53,07:58,-
11,太湖,23:14,23:18,08:19,-
12,九江,00:34,00:40,09:35,911
13,南昌,01:57,02:17,10:52,1046
14,吉安,04:41,04:45,13:16,1272
15,赣州,06:43,06:47,15:14,1458
16,信丰,07:31,07:36,15:58,1521
17,龙川,10:49,10:55,19:11,1699
18,河源,11:51,11:54,20:07,1774
19,惠州,12:48,12:51,21:01,1854
20,东莞东,13:36,13:40,21:46,1908
21,深圳东,14:27,14:27,22:33,1961
