Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长沙南,----,08:40,00:00,-
2,汨罗东,08:58,09:00,00:18,77
3,岳阳东,09:20,09:22,00:38,147
4,赤壁北,09:44,09:50,01:00,234
5,咸宁北,10:03,10:05,01:13,277
6,武汉,10:31,10:36,01:39,362
7,信阳东,11:19,11:28,02:22,561
8,漯河西,12:10,12:13,03:04,743
9,郑州东,12:49,12:52,03:40,898
10,鹤壁东,13:25,13:27,04:13,1029
11,安阳东,13:43,13:45,04:29,1075
12,邯郸东,14:02,14:04,04:46,1135
13,邢台东,14:20,14:23,05:02,1188
14,石家庄,14:51,14:54,05:30,1310
15,保定东,15:30,15:32,06:06,1452
16,白洋淀,15:46,15:49,06:20,1457
17,霸州西,16:07,16:09,06:38,1462
18,胜芳,16:25,16:27,06:54,1467
19,天津西,16:43,16:47,07:10,1472
20,天津,16:56,16:56,07:19,1482
