Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄,----,07:52,00:00,-
2,高邑西,08:07,08:15,00:15,51
3,邯郸东,08:43,08:45,00:43,175
4,鹤壁东,09:12,09:14,01:10,281
5,新乡东,09:30,09:32,01:26,345
6,郑州东,09:54,09:59,01:48,412
7,漯河西,10:34,10:36,02:23,567
8,驻马店西,10:54,10:56,02:41,631
9,信阳东,11:21,11:23,03:06,749
10,武汉,12:07,12:14,03:50,948
11,咸宁北,12:38,12:43,04:14,1033
12,岳阳东,13:13,13:15,04:44,1163
13,长沙南,13:49,13:52,05:18,1310
14,株洲西,14:07,14:09,05:33,1362
15,衡阳东,14:36,14:38,06:00,1487
16,祁阳,15:17,15:19,06:39,1589
17,永州,15:36,15:40,06:56,1622
18,东安东,15:57,16:05,07:13,1651
19,桂林北,17:07,17:10,08:15,-
20,柳州,18:23,18:26,09:28,1985
21,来宾北,18:51,18:53,09:53,2051
22,南宁东,19:36,19:36,10:36,2197
