Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,呼和浩特,----,23:25,00:00,-
2,呼和浩特东,23:37,23:49,00:12,8
3,集宁南,01:14,01:34,01:37,158
4,商都,02:43,02:45,02:46,242
5,化德,03:27,03:29,03:28,304
6,正镶白旗,04:41,04:47,04:40,413
7,桑根达来,05:54,06:00,05:47,508
8,经棚,08:07,08:09,07:54,664
9,林西,09:37,09:39,09:22,746
10,大板,10:28,10:43,10:11,797
11,林东,12:15,12:17,11:43,889
12,查布嘎,13:09,13:11,12:35,951
13,开鲁,14:50,14:52,14:14,1062
14,通辽,16:14,16:40,15:36,1372
15,太平川,18:01,18:04,16:57,1493
16,白城,19:37,19:57,18:30,1642
17,齐齐哈尔,22:46,23:08,21:19,1643
18,扎兰屯,01:20,01:23,23:31,2034
19,博克图,03:05,03:11,25:13,2071
20,牙克石,04:53,04:58,26:55,2199
21,海拉尔,06:06,06:16,28:03,2281
22,扎赉诺尔西,07:54,07:58,29:41,2444
23,满洲里,08:23,08:23,30:06,2454
