Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,14:52,00:00,-
2,泉州,15:17,15:20,00:25,71
3,涵江,15:51,15:53,00:56,160
4,福州南,16:17,16:23,01:20,226
5,福州,16:38,16:45,01:35,245
6,古田北,17:10,17:12,02:00,250
7,延平,17:26,17:28,02:14,-
8,南平市,17:55,17:57,02:41,-
9,武夷山北,18:09,18:11,02:53,270
10,上饶,18:33,18:35,03:15,275
11,婺源,18:59,19:01,03:39,280
12,黄山北,19:24,19:28,04:02,285
13,绩溪北,19:42,19:44,04:16,788
14,泾县,20:04,20:06,04:36,295
15,铜陵北,20:23,20:25,04:53,300
16,无为,20:37,20:39,05:05,305
17,合肥南,21:09,21:19,05:35,315
18,淮南东,21:59,22:01,06:15,340
19,蚌埠南,22:18,22:25,06:32,383
20,徐州东,23:02,23:02,07:09,539
