Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武昌,----,09:38,00:00,-
2,咸宁,10:27,10:41,00:49,80
3,赤壁,11:14,11:17,01:22,118
4,岳阳,12:20,12:23,02:25,215
5,长沙,13:50,14:08,03:52,362
6,湘潭,15:00,15:05,04:44,417
7,湘乡,15:33,15:36,05:12,459
8,娄底,16:16,16:31,05:52,516
9,邵东,17:25,17:28,06:46,526
10,邵阳,17:50,18:01,07:08,560
11,永州,19:30,19:52,08:37,671
12,零陵,20:16,20:22,09:01,697
13,双牌,20:40,20:43,09:19,722
14,道州,21:58,22:03,10:34,783
15,江永,22:21,22:26,10:52,805
16,江华,22:47,22:52,11:13,827
17,富川,23:26,23:31,11:47,878
18,贺州,00:10,00:24,12:26,923
19,梧州,01:58,02:03,14:00,1058
20,玉林,04:26,04:47,16:23,1237
21,陆川,05:15,05:18,16:51,-
22,廉江,06:25,06:30,17:58,-
23,湛江,07:15,07:15,18:43,1412
