Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,13:27,00:00,-
2,苏州园区,13:52,13:54,00:25,74
3,苏州,14:01,14:03,00:32,84
4,无锡,14:18,14:20,00:47,126
5,常州,14:35,14:37,01:02,165
6,镇江,15:01,15:03,01:26,237
7,南京南,15:32,15:37,01:55,295
8,全椒,15:57,16:04,02:15,351
9,合肥南,16:40,16:44,02:51,452
10,六安,17:08,17:19,03:15,539
11,金寨,17:36,17:38,03:32,607
12,麻城北,18:09,18:11,04:03,700
13,汉口,18:51,18:57,04:43,811
14,潜江,19:48,19:50,05:34,961
15,荆州,20:16,20:18,06:00,1031
16,枝江北,20:36,20:38,06:18,1075
17,宜昌东,20:58,20:58,06:38,1119
