Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,11:15,00:00,-
2,嘉兴南,11:42,11:44,00:27,84
3,杭州东,12:07,12:10,00:50,159
4,诸暨,12:33,12:35,01:13,252
5,义乌,12:49,12:51,01:27,304
6,龙游,13:17,13:19,01:53,407
7,衢州,13:30,13:32,02:04,438
8,玉山南,13:54,13:57,02:26,511
9,上饶,14:09,14:11,02:38,545
10,弋阳,14:28,14:30,02:55,538
11,抚州东,14:53,14:55,03:18,689
12,南昌西,15:21,15:25,03:44,795
13,高安,15:41,15:43,04:00,828
14,新余北,16:04,16:06,04:21,917
15,萍乡北,16:34,16:36,04:49,1027
16,醴陵东,16:48,16:50,05:01,1052
17,长沙南,17:13,17:20,05:24,1128
18,娄底南,17:55,17:57,05:59,1262
19,新化南,18:21,18:23,06:23,1351
20,怀化南,18:56,19:00,06:56,1469
21,铜仁南,19:31,19:33,07:27,1508
22,凯里南,20:08,20:10,08:02,1513
23,贵阳北,20:48,20:53,08:40,1518
24,安顺西,21:23,21:25,09:10,1514
25,昆明南,23:01,23:01,10:46,1544
