Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,10:45,10:45,00:00,-
2,天津南,11:21,11:33,00:36,122
3,德州东,12:17,12:19,01:20,314
4,济南西,12:43,12:45,01:44,406
5,泰安,13:02,13:14,02:01,465
6,曲阜东,13:34,13:36,02:21,535
7,徐州东,14:12,14:14,02:57,692
8,蚌埠南,14:51,14:56,03:34,848
9,滁州,15:25,15:27,04:03,964
10,南京南,15:44,15:49,04:20,1023
11,溧水,16:06,16:08,04:37,1069
12,宜兴,16:31,16:33,05:00,1152
13,长兴,16:45,16:47,05:12,1188
14,杭州东,17:13,17:15,05:38,1279
15,诸暨,17:39,17:41,06:02,1372
16,义乌,17:55,17:57,06:16,1424
17,金华南,18:14,18:16,06:33,1433
18,武义北,18:27,18:29,06:44,1452
19,永康南,18:41,18:43,06:56,1476
20,缙云西,18:53,18:55,07:06,1497
21,丽水,19:08,19:10,07:19,1526
22,青田,19:30,19:32,07:39,1576
23,温州南,19:51,19:53,07:58,1709
24,瑞安,20:05,20:07,08:10,1639
25,平阳,20:16,20:18,08:19,-
26,苍南,20:30,20:30,08:31,1673
