Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,07:22,00:00,-
2,嘉兴南,07:50,07:53,00:28,84
3,桐乡,08:04,08:06,00:39,112
4,杭州东,08:23,08:25,00:56,159
5,义乌,08:57,08:59,01:28,304
6,金华,09:15,09:18,01:44,352
7,衢州,09:39,09:46,02:05,438
8,上饶,10:13,10:15,02:32,545
9,鹰潭北,10:41,10:43,02:58,650
10,南昌西,11:18,11:22,03:33,795
11,萍乡北,12:17,12:19,04:28,1027
12,长沙南,12:49,12:55,04:58,1128
13,湘潭北,13:09,13:11,05:12,1149
14,娄底南,13:37,13:39,05:38,1262
15,邵阳北,13:55,13:57,05:54,1314
16,怀化南,14:38,14:41,06:35,1469
17,新晃西,15:05,15:07,06:59,1476
18,凯里南,15:46,15:48,07:38,1513
19,贵阳北,16:26,16:34,08:16,1518
20,平坝南,16:54,16:56,08:36,1509
21,安顺西,17:11,17:24,08:51,1514
22,盘州,18:12,18:14,09:39,1528
23,曲靖北,18:40,18:42,10:05,1538
24,昆明南,19:17,19:17,10:40,1544
