Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汕头,07:50,07:50,00:00,-
2,潮州,08:23,08:28,00:33,37
3,揭阳南,08:48,08:53,00:53,-
4,丰顺,09:15,09:18,01:15,90
5,兴宁,10:23,10:26,02:20,162
6,龙川,11:19,11:34,03:13,232
7,河源,12:30,12:33,04:09,307
8,惠州,13:27,13:32,05:03,387
9,东莞东,14:17,14:22,05:48,441
10,广州,15:34,15:55,07:00,535
11,韶关东,18:14,18:20,09:19,756
12,郴州,19:59,20:10,10:58,909
13,衡阳,21:55,22:02,12:43,1056
14,株洲,23:27,23:34,14:08,1190
15,娄底,01:09,01:15,15:43,1315
16,怀化,05:11,05:23,19:39,1630
17,铜仁,06:25,06:37,20:41,1723
18,秀山,08:15,08:25,22:19,1826
19,酉阳,08:55,08:58,22:49,-
20,黔江,09:53,09:59,23:44,1952
21,重庆北,14:07,14:07,27:52,2232
