Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨,16:48,16:48,00:00,-
2,呼兰,17:18,17:20,00:30,30
3,绥化,18:22,18:29,01:32,123
4,庆安,19:09,19:13,02:12,143
5,双丰,19:32,19:34,02:31,168
6,铁力,19:53,19:55,02:50,191
7,桃山,20:06,20:08,03:01,238
8,朗乡,21:04,21:06,03:57,307
9,带岭,21:21,21:23,04:12,-
10,南岔,21:52,21:57,04:41,354
11,佳木斯,23:35,23:54,06:19,507
12,富锦,02:11,02:16,08:36,692
13,建三江,02:53,02:56,09:13,744
14,前进镇,03:38,03:44,09:55,801
15,洪河,04:08,04:11,10:19,831
16,前锋,04:32,04:35,10:40,860
17,东二道河,04:51,04:54,10:56,880
18,寒葱沟,05:19,05:22,11:21,913
19,抚远,06:12,06:12,12:11,970
