Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原南,08:14,08:14,00:00,-
2,太谷西,08:33,08:46,00:19,47
3,祁县东,08:57,08:59,00:30,66
4,介休东,09:16,09:18,00:47,89
5,侯马西,10:12,10:14,01:41,292
6,运城北,10:37,10:41,02:04,356
7,大荔,11:14,11:16,02:37,463
8,渭南北,11:34,11:36,02:55,516
9,西安北,12:00,12:08,03:19,579
10,鄠邑,12:25,12:28,03:36,-
11,洋县西,13:12,13:14,04:20,-
12,城固北,13:24,13:26,04:30,793
13,汉中,13:38,13:42,04:42,801
14,广元,14:24,14:29,05:24,959
15,苍溪,15:08,15:10,06:03,-
16,阆中,15:24,15:26,06:17,-
17,南充北,16:03,16:05,06:54,1147
18,重庆西,17:16,17:16,08:05,1317
