Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳,10:21,10:21,00:00,-
2,东莞东,11:10,11:16,00:49,61
3,惠州,11:59,12:05,01:32,115
4,河源,12:55,12:59,02:22,195
5,龙川,13:53,13:59,03:16,270
6,定南,15:57,16:03,05:14,363
7,赣州,17:41,17:45,06:52,511
8,吉安,19:44,19:48,08:51,697
9,南昌,22:07,22:30,11:10,923
10,潢川,04:30,04:42,17:10,1351
11,阜阳,06:28,06:36,18:56,1467
12,亳州,07:43,07:47,20:03,1578
13,商丘南,08:30,08:36,20:46,1642
14,菏泽,09:41,09:49,21:51,1740
15,阳谷,10:54,10:58,22:56,1854
16,聊城,11:25,11:31,23:23,1896
17,清河城,12:23,12:25,24:15,1968
18,衡水,13:18,13:25,25:08,2048
19,肃宁,14:14,14:16,25:57,2134
20,任丘,14:41,14:43,26:22,2175
21,霸州,15:19,15:21,26:58,2237
22,北京西,16:27,16:27,28:04,2322
