Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,07:40,07:40,00:00,-
2,渭南北,07:57,07:59,00:17,63
3,华山北,08:19,08:28,00:37,121
4,灵宝西,08:44,08:51,00:53,209
5,洛阳龙门,09:32,09:39,01:34,380
6,巩义南,09:53,09:55,01:48,430
7,郑州东,10:24,10:28,02:17,454
8,开封北,10:48,10:50,02:37,528
9,兰考南,11:06,11:14,02:53,533
10,商丘,11:38,11:43,03:17,543
11,徐州东,12:32,12:52,04:06,563
12,曲阜东,13:29,13:35,04:43,1040
13,泰安,13:54,13:56,05:02,1110
14,济南,14:19,14:21,05:25,1172
15,淄博,15:04,15:06,06:08,1282
16,青州市,15:24,15:26,06:26,1325
17,潍坊,15:47,15:50,06:47,1382
18,高密,16:17,16:24,07:14,1467
19,夏格庄,17:02,17:04,07:52,-
20,莱阳,17:22,17:24,08:10,1609
21,烟台南,17:57,17:59,08:43,1695
22,牟平,18:10,18:12,08:54,1718
23,威海,18:32,18:34,09:14,1768
24,文登东,18:47,18:49,09:27,1792
25,荣成,19:01,19:01,09:39,1809
