Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南昌,08:40,08:40,00:00,-
2,永修,09:02,09:04,00:22,46
3,共青城,09:15,09:17,00:33,72
4,德安,09:25,09:27,00:41,80
5,庐山,09:42,09:44,00:56,116
6,瑞昌西,09:57,09:59,01:09,143
7,阳新,10:19,10:21,01:29,206
8,大冶北,10:36,10:38,01:44,231
9,黄石北,10:45,10:47,01:51,241
10,鄂州,10:59,11:01,02:03,277
11,武汉,11:24,11:32,02:26,337
12,汉口,11:56,12:06,02:50,375
13,潜江,12:57,12:59,03:41,-
14,荆州,13:26,13:28,04:08,579
15,宜昌东,14:02,14:06,04:42,869
16,巴东,15:00,15:02,05:36,778
17,建始,15:36,15:38,06:10,846
18,恩施,16:01,16:06,06:33,881
19,利川,16:41,16:44,07:08,942
20,石柱县,17:24,17:26,07:48,1037
21,丰都,17:45,17:47,08:07,-
22,长寿北,18:15,18:17,08:35,-
23,重庆北,18:47,18:56,09:05,1220
24,成都东,20:53,20:53,11:02,1509
