Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,08:43,08:43,00:00,-
2,全椒,09:03,09:05,00:20,56
3,合肥南,09:41,09:45,00:56,157
4,六安,10:09,10:11,01:20,244
5,武汉,11:35,11:39,02:44,514
6,咸宁北,12:03,12:05,03:08,599
7,长沙南,13:04,13:08,04:07,1439
8,衡山西,13:37,13:42,04:36,1012
9,衡阳东,13:55,13:57,04:49,1053
10,祁东,14:26,14:28,05:18,1403
11,永州,14:55,15:00,05:45,1465
12,全州南,15:36,15:39,06:21,1555
13,兴安北,16:00,16:03,06:42,1607
14,桂林北,16:29,16:33,07:08,-
15,永福南,17:03,17:05,07:38,1716
16,鹿寨北,17:28,17:30,08:01,-
17,柳州,17:59,18:02,08:30,1828
18,来宾北,18:27,18:29,08:55,1894
19,宾阳,18:50,18:52,09:16,-
20,南宁东,19:18,19:18,09:42,2040
