Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,09:06,09:06,00:00,-
2,凯里南,09:45,09:47,00:39,5
3,新晃西,10:26,10:28,01:18,15
4,芷江,10:45,10:47,01:35,69
5,怀化南,11:00,11:03,01:48,103
6,邵阳北,11:43,11:45,02:28,204
7,韶山南,12:14,12:16,02:57,286
8,湘潭北,12:29,12:31,03:10,409
9,长沙南,12:44,12:51,03:23,435
10,萍乡北,13:20,13:22,03:52,540
11,宜春,13:40,13:42,04:10,547
12,南昌西,14:24,14:28,04:52,777
13,鹰潭北,15:03,15:05,05:27,917
14,上饶,15:31,15:33,05:53,1018
15,衢州,16:01,16:03,06:21,1129
16,金华,16:25,16:29,06:43,1161
17,杭州东,17:14,17:16,07:28,1408
18,余杭,17:26,17:28,07:38,1369
19,桐乡,17:40,17:42,07:50,1406
20,嘉善南,17:57,17:59,08:05,1451
21,上海虹桥,18:22,18:22,08:28,1513
