Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,12:05,12:05,00:00,-
2,天津南,12:39,12:41,00:34,122
3,德州东,13:25,13:27,01:18,314
4,济南西,13:51,13:54,01:42,406
5,徐州东,14:57,14:59,02:45,692
6,宿州东,15:18,15:20,03:04,760
7,蚌埠南,15:43,15:49,03:27,848
8,淮南东,16:05,16:10,03:43,891
9,合肥南,16:48,16:54,04:21,916
10,铜陵北,17:30,17:32,04:57,931
11,歙县北,18:10,18:12,05:35,921
12,黄山北,18:21,18:24,05:44,956
13,婺源,18:45,18:47,06:05,961
14,上饶,19:11,19:13,06:29,971
15,南平市,19:42,19:44,06:58,-
16,闽清北,20:32,20:34,07:46,961
17,福州,20:56,21:00,08:08,1001
18,福州南,21:16,21:22,08:24,985
19,福清,21:37,21:39,08:39,963
20,莆田,21:59,22:02,08:59,1071
21,泉州,22:28,22:30,09:25,1140
22,厦门北,22:55,22:55,09:50,1211
