Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,13:10,13:10,00:00,-
2,深圳坪山,13:30,13:32,00:20,36
3,惠东,13:52,13:54,00:40,88
4,陆丰,14:30,14:32,01:16,191
5,普宁,14:56,14:58,01:40,252
6,潮汕,15:23,15:26,02:05,305
7,诏安,15:51,15:53,02:30,364
8,漳州,16:31,16:51,03:08,562
9,南靖,17:06,17:08,03:23,506
10,龙岩,17:40,17:44,03:55,586
11,漳平西,18:08,18:10,04:19,-
12,永安南,18:36,18:38,04:45,-
13,三明北,19:04,19:24,05:11,850
14,将乐,19:44,19:46,05:31,900
15,建宁县北,20:13,20:15,05:58,972
16,南丰,20:34,20:36,06:17,1021
17,南城,20:50,20:52,06:31,1053
18,抚州,21:11,21:13,06:50,1101
19,南昌西,21:50,21:50,07:27,1151
