Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,海拉尔,07:00,07:00,00:00,-
2,牙克石,08:10,08:23,01:10,82
3,汇流河,08:35,08:38,01:22,96
4,牧原,09:07,09:10,01:51,123
5,煤田,09:26,09:28,02:07,139
6,乌尔旗汗,09:41,09:44,02:20,150
7,岩山,10:10,10:13,02:46,174
8,原林,10:43,10:48,03:16,201
9,库都尔,11:15,11:35,03:43,226
10,岭南,12:10,12:12,04:18,255
11,岭北,12:33,13:03,04:39,272
12,伊图里河,13:56,14:02,05:32,318
13,根河,14:47,15:10,06:17,344
14,喀喇其,17:06,17:09,08:13,358
15,克一河,17:54,17:57,08:58,391
16,甘河,18:48,18:51,09:49,434
17,吉文,19:10,19:20,10:08,447
18,阿里河,20:37,20:55,11:25,489
19,加格达奇,21:46,22:07,12:16,530
20,大杨树,23:11,23:19,13:20,626
21,嫩江,01:11,01:17,15:12,718
22,齐齐哈尔,04:22,04:39,18:17,400
23,大庆,05:57,06:00,19:35,636
24,安达,06:22,06:25,19:57,668
25,羊草,06:34,06:35,20:06,1133
26,宋,06:49,06:51,20:20,768
27,尚家,07:05,07:07,20:34,675
28,肇东,07:19,07:26,20:46,600
29,里木店,07:40,07:42,21:00,707
30,对青山,07:52,07:54,21:10,942
31,万乐,08:05,08:07,21:21,729
32,哈尔滨,08:25,08:25,21:39,644
