Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,盐城,14:38,14:38,00:00,-
2,射阳,14:58,15:00,00:20,-
3,阜宁东,15:09,15:11,00:29,-
4,滨海港,15:26,15:28,00:44,-
5,响水县,15:39,15:41,00:55,-
6,连云港,16:13,16:15,01:27,-
7,赣榆,16:31,16:33,01:43,-
8,岚山西,16:51,16:53,02:01,-
9,日照西,17:07,17:09,02:15,-
10,董家口,17:30,17:32,02:36,-
11,青岛西,17:50,17:53,02:54,-
12,高密北,18:29,18:37,03:30,-
13,潍坊北,18:55,18:59,03:48,-
14,淄博北,19:27,19:29,04:16,-
15,邹平,19:39,19:41,04:26,-
16,济南东,19:58,20:01,04:43,-
17,禹城东,20:22,20:24,05:04,-
18,平原东,20:34,20:36,05:14,-
19,德州东,20:47,20:50,05:25,-
20,衡水北,21:17,21:21,05:52,-
21,石家庄,22:00,22:00,06:31,-
