Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南通,----,16:55,00:00,-
2,海安,17:36,17:40,00:41,-
3,泰州,18:14,18:18,01:15,119
4,扬州,18:58,19:02,01:55,183
5,滁州北,20:13,20:23,03:06,-
6,蚌埠,21:47,22:30,04:30,433
7,淮南,23:53,23:58,05:53,659
8,阜阳,01:17,01:41,07:12,785
9,商丘,03:48,03:54,09:19,755
10,民权,04:31,04:34,09:56,-
11,开封,05:31,05:36,10:53,886
12,郑州,06:22,06:49,11:39,958
13,洛阳,08:25,08:28,13:15,1082
14,三门峡,10:10,10:13,14:57,1412
15,三门峡西,10:35,10:38,15:19,1435
16,渭南,13:00,13:03,17:41,1621
17,西安,13:53,13:53,18:31,1677
