Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,12:35,12:35,00:00,-
2,惠安,13:07,13:09,00:32,89
3,莆田,13:28,13:30,00:51,140
4,三明北,14:37,14:41,01:58,336
5,将乐,15:01,15:03,02:18,386
6,泰宁,15:20,15:22,02:35,428
7,建宁县北,15:35,15:37,02:48,458
8,南丰,15:57,15:59,03:08,507
9,抚州,16:28,16:31,03:37,587
10,南昌西,17:08,17:25,04:14,688
11,永修,17:45,17:47,04:34,741
12,德安,18:03,18:05,04:50,775
13,瑞昌西,18:28,18:30,05:13,838
14,阳新,18:52,18:54,05:35,889
15,黄石北,19:12,19:14,05:53,936
16,鄂州,19:26,19:38,06:05,965
17,葛店南,19:48,19:50,06:15,992
18,武汉,20:07,20:07,06:32,1021
