Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,平阳,06:22,06:22,00:00,-
2,温州南,06:39,06:43,00:17,-
3,永嘉,06:52,06:54,00:26,-
4,乐清,07:04,07:06,00:36,-
5,温岭,07:30,07:32,01:00,-
6,台州,07:43,07:45,01:11,-
7,宁海,08:14,08:16,01:40,-
8,奉化,08:32,08:34,01:56,-
9,宁波,08:53,08:55,02:15,-
10,绍兴东,09:21,09:23,02:41,-
11,绍兴北,09:34,09:36,02:52,-
12,杭州东,09:55,09:57,03:11,-
13,桐乡,10:14,10:16,03:28,-
14,嘉善南,10:32,10:34,03:44,-
15,金山北,10:44,10:46,03:54,-
16,上海虹桥,11:06,11:10,04:14,-
17,昆山南,11:29,11:31,04:33,-
18,苏州,11:42,11:44,04:44,-
19,无锡,11:59,12:01,04:59,-
20,常州,12:15,12:17,05:13,-
21,丹阳,12:33,12:39,05:29,-
22,镇江,12:51,12:53,05:41,-
23,南京南,13:20,13:22,06:08,-
24,全椒,13:42,13:44,06:28,-
25,合肥,14:24,14:28,07:08,-
26,水家湖,14:51,14:57,07:31,-
27,淮南南,15:06,15:06,07:40,-
