Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,07:08,07:08,00:00,-
2,宾阳,07:34,07:36,00:26,145
3,来宾北,07:56,07:58,00:46,712
4,柳州,08:24,08:28,01:12,778
5,鹿寨北,08:56,08:58,01:40,835
6,桂林,09:41,09:44,02:23,934
7,桂林北,09:55,10:05,02:34,942
8,五通,10:20,10:22,02:49,401
9,从江,11:05,11:07,03:32,521
10,榕江,11:28,11:36,03:53,578
11,都匀东,12:08,12:17,04:25,1162
12,贵阳东,12:59,13:04,05:07,795
13,遵义南,13:45,13:47,05:48,891
14,遵义,13:59,14:01,06:00,918
15,桐梓北,14:33,14:36,06:32,1001
16,綦江东,15:05,15:08,07:01,-
17,重庆西,15:34,15:43,07:27,1139
18,内江北,16:32,16:40,08:16,1288
19,资阳北,17:02,17:05,08:38,-
20,成都东,17:34,17:34,09:07,1441
