Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,11:58,11:58,00:00,-
2,蓝村,12:25,12:42,00:27,37
3,胶州,12:58,13:01,00:43,58
4,潍坊,14:09,14:14,01:51,168
5,淄博,15:18,15:28,02:55,268
6,大明湖,17:02,17:14,04:29,375
7,晏城,17:48,17:51,05:03,-
8,禹城,18:04,18:07,05:16,428
9,德州,19:04,19:08,06:13,496
10,衡水,19:57,20:01,07:02,558
11,辛集,20:35,20:37,07:36,605
12,石家庄北,21:38,21:46,08:37,690
13,太原,23:42,23:59,10:33,915
14,绥德,03:54,03:58,14:28,-
15,定边,06:47,07:00,17:17,-
16,盐池,07:22,07:24,17:39,-
17,灵武,09:07,09:10,19:22,-
18,银川,09:50,09:50,20:02,-
