Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,10:20,00:00,-
2,曲靖北,10:55,10:57,00:35,10
3,盘州,11:21,11:23,00:59,20
4,安顺西,12:09,12:11,01:45,35
5,贵阳北,12:41,12:53,02:15,40
6,贵定北,13:13,13:15,02:35,50
7,凯里南,13:38,13:40,02:58,50
8,新晃西,14:20,14:24,03:38,65
9,怀化南,14:49,14:53,04:03,94
10,新化南,15:25,15:27,04:35,178
11,娄底南,15:51,15:53,04:59,301
12,湘潭北,16:19,16:26,05:25,444
13,长沙南,16:39,16:42,05:38,426
14,岳阳东,17:15,17:17,06:11,1316
15,咸宁北,17:47,17:49,06:41,1446
16,武汉,18:15,18:27,07:07,754
17,红安西,18:49,18:51,07:29,-
18,麻城北,19:05,19:07,07:43,-
19,六安,19:52,19:54,08:28,-
20,合肥南,20:18,20:22,08:52,1049
21,南京南,21:14,21:14,09:44,2349
