Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,07:10,00:00,-
2,绵阳,08:48,08:55,01:38,115
3,江油,09:32,09:42,02:15,157
4,广元,13:14,13:32,05:47,319
5,陇南,15:07,15:11,07:22,329
6,哈达铺,16:37,16:42,08:48,334
7,兰州,19:51,20:11,11:57,1172
8,皋兰,21:11,21:14,12:57,-
9,白银西,22:07,22:11,13:50,-
10,景泰,23:36,23:38,15:15,-
11,中卫,02:33,02:58,18:10,1180
12,银川,05:28,05:38,20:40,1842
13,石嘴山,06:14,06:18,21:16,-
14,惠农,06:55,07:09,21:53,-
15,乌海西,07:26,07:30,22:10,-
16,乌海,07:51,07:55,22:31,-
17,临河,09:29,09:35,24:05,-
18,乌拉特前旗,10:41,10:43,25:11,-
19,包头,11:52,12:00,26:20,1741
20,包头东,12:15,12:19,26:35,1757
21,呼和浩特,13:55,14:03,28:11,1906
22,呼和浩特东,14:15,14:15,28:23,1914
