Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,09:52,09:52,00:00,-
2,资阳北,10:48,10:50,00:56,219
3,成都东,11:17,11:21,01:23,302
4,广汉北,11:39,11:41,01:41,-
5,德阳,11:50,11:52,01:50,368
6,绵阳,12:09,12:11,02:07,415
7,江油北,12:40,12:42,02:36,-
8,剑门关,13:00,13:02,02:54,542
9,广元,13:16,13:22,03:08,580
10,朝天,13:38,13:54,03:24,396
11,汉中,14:26,14:30,03:56,718
12,城固北,14:41,14:43,04:07,-
13,佛坪,15:06,15:08,04:30,593
14,西安北,15:56,16:14,05:18,960
15,渭南北,16:31,16:33,05:35,1023
16,灵宝西,17:03,17:05,06:05,-
17,洛阳龙门,17:46,17:48,06:46,1340
18,郑州西,18:13,18:15,07:11,1441
19,郑州东,18:33,18:37,07:29,1483
20,兰考南,19:08,19:10,08:00,1588
21,商丘,19:34,19:36,08:24,1673
22,永城北,19:59,20:02,08:47,1762
23,徐州东,20:30,20:33,09:15,1843
24,宿州东,20:51,20:53,09:33,1911
25,蚌埠南,21:16,21:18,09:56,1999
26,南京南,22:00,22:00,10:38,2174
