Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,----,09:26,00:00,-
2,涪陵北,10:04,10:06,00:38,92
3,利川,11:16,11:18,01:48,278
4,恩施,11:50,11:54,02:20,339
5,建始,12:17,12:19,02:43,374
6,宜昌东,13:44,13:55,04:08,553
7,荆州,14:29,14:45,04:42,641
8,仙桃西,15:18,15:20,05:15,731
9,汉口,16:09,16:17,06:04,845
10,武汉,16:41,17:07,06:28,881
11,葛店南,17:23,17:25,06:44,-
12,鄂州,17:35,17:37,06:54,937
13,黄石北,17:49,17:51,07:06,966
14,阳新,18:09,18:12,07:24,1008
15,瑞昌西,18:31,18:33,07:43,-
16,庐山,18:44,18:46,07:54,1380
17,共青城,19:05,19:07,08:13,1135
18,南昌西,19:37,19:37,08:43,1221
