Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原南,12:50,12:50,00:00,-
2,阳泉北,13:38,13:41,00:48,129
3,石家庄,14:20,14:31,01:27,232
4,藁城南,14:50,14:52,01:46,-
5,辛集南,15:06,15:08,02:00,-
6,衡水北,15:24,15:27,02:16,348
7,德州东,15:54,16:01,02:43,437
8,平原东,16:12,16:14,02:54,461
9,禹城东,16:24,16:27,03:04,480
10,济南西,16:51,17:00,03:28,683
11,曲阜东,17:32,17:36,04:00,-
12,徐州东,18:12,18:23,04:36,679
13,南京南,19:38,19:40,05:51,1010
14,句容西,19:53,19:55,06:04,-
15,宜兴,20:21,20:23,06:30,-
16,长兴,20:35,20:37,06:42,-
17,德清,20:54,20:56,06:59,-
18,杭州东,21:10,21:10,07:13,-
