Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,苍南,----,06:54,00:00,-
2,平阳,07:04,07:06,00:10,-
3,瑞安,07:15,07:17,00:19,34
4,温州南,07:30,07:36,00:32,57
5,青田,07:55,07:57,00:51,62
6,丽水,08:17,08:19,01:11,141
7,缙云西,08:32,08:34,01:24,146
8,永康南,08:44,08:46,01:34,151
9,金华南,09:04,09:06,01:52,161
10,义乌,09:25,09:27,02:11,166
11,杭州东,10:00,10:02,02:44,311
12,海宁西,10:15,10:17,02:57,332
13,嘉兴南,10:32,10:34,03:12,381
14,嘉善南,10:43,10:45,03:21,398
15,上海虹桥,11:10,11:24,03:46,470
16,昆山南,11:41,11:43,04:03,696
17,苏州北,11:54,11:56,04:14,634
18,常州北,12:18,12:20,04:36,718
19,南京南,12:52,12:54,05:08,776
20,滁州,13:12,13:14,05:26,-
21,蚌埠南,13:43,13:52,05:55,1023
22,徐州东,14:31,14:33,06:34,981
23,曲阜东,15:10,15:12,07:11,1336
24,济南西,15:44,15:50,07:43,1267
25,德州东,16:14,16:16,08:07,1359
26,天津西,17:08,17:15,08:59,1766
27,滨海西,17:39,17:53,09:23,-
28,唐山,18:13,18:16,09:43,1885
29,秦皇岛,18:53,18:56,10:20,2032
30,山海关,19:12,19:15,10:36,2049
31,锦州南,20:11,20:12,11:32,2214
32,盘锦,20:47,20:49,12:07,2312
33,海城西,21:11,21:13,12:29,2378
34,鞍山西,21:25,21:27,12:41,2417
35,辽阳,21:38,21:40,12:52,2447
36,沈阳,22:04,22:06,13:16,2512
37,沈阳北,22:14,22:14,13:24,2517
