Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,15:05,15:05,00:00,-
2,凯里,17:27,17:33,02:22,188
3,镇远,18:47,18:52,03:36,252
4,玉屏,19:51,19:58,04:35,313
5,怀化,21:44,21:56,06:21,433
6,株洲,04:04,04:30,12:29,897
7,萍乡,05:21,05:26,13:20,954
8,宜春,06:09,06:12,14:03,1025
9,新余,06:47,06:51,14:38,1079
10,樟树,07:38,07:42,15:25,1155
11,丰城,07:59,08:03,15:42,1179
12,鹰潭,09:41,10:01,17:20,1325
13,横峰,10:44,10:48,18:03,1393
14,武夷山,12:29,12:33,19:44,1495
15,建阳,13:19,13:23,20:30,1547
16,建瓯,14:04,14:09,21:11,1593
17,延平东,15:05,15:15,22:07,-
18,福州,18:18,18:18,25:10,1799
