Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,08:13,00:00,-
2,通渭,09:04,09:06,00:51,5
3,秦安,09:25,09:27,01:10,10
4,天水南,09:42,09:45,01:25,10
5,宝鸡南,10:29,10:32,02:09,15
6,杨陵南,10:54,10:57,02:31,93
7,西安北,11:24,11:35,02:58,182
8,华山北,12:05,12:07,03:28,308
9,三门峡南,12:33,12:35,03:54,444
10,洛阳龙门,13:06,13:08,04:25,562
11,郑州东,13:46,13:50,05:03,636
12,鹤壁东,14:21,14:32,05:34,-
13,邯郸东,15:00,15:02,06:02,1328
14,石家庄,15:41,15:45,06:41,1503
15,保定东,16:20,16:32,07:16,1645
16,白沟,16:52,16:55,07:36,-
17,霸州西,17:06,17:08,07:47,-
18,天津西,17:38,17:38,08:17,-
