Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,----,18:18,00:00,-
2,泰山,19:10,19:13,00:52,73
3,兖州,20:11,20:34,01:50,156
4,济宁,20:57,21:00,02:13,188
5,巨野,21:31,21:33,02:44,237
6,菏泽,22:16,22:25,03:27,295
7,商丘南,23:35,23:38,04:37,400
8,阜阳,01:50,02:10,06:49,568
9,潢川,04:02,04:05,08:41,684
10,麻城,05:20,05:30,09:56,804
11,武昌,07:18,07:44,11:44,929
12,咸宁,08:46,09:00,12:46,1009
13,赤壁,09:29,09:40,13:15,1047
14,临湘,10:20,10:33,13:55,1102
15,路口铺,10:43,10:46,14:05,1114
16,岳阳,11:09,11:15,14:28,1144
17,汨罗,11:56,11:59,15:09,1213
18,长沙,12:56,12:56,16:06,1291
